a k t1 i1 b a s,1.048395
a k t1 i1 b e,2.107599
a k t1 i1 b e n,2.066528
a k t i b i d1 a1 d1,20.077314
a k t i b1 i1 s1 t a,1.64717
a k t i b1 i1 s1 t a s,1.279691
a k t1 i1 b o,9.75332
a k t i b1 o1,2.330248
a k t1 i1 b o s,4.753447
a1 k1 t o,41.196538
a k t1 o1 ɾ1,29.674996
a k t1 o1 ɾ e s,17.453082
a1 k1 t o s,15.336837
a k t1 ɾ1 i1 s e s,2.866335
a k t1 ɾ1 i1 s1,19.405043
a k t1 u1 a,15.122834
a k t1 u1 a b a,3.078176
a k t u a s1 i1 o1 n1,20.07299
a k t u a s1 i1 o1 n e s,2.334571
a k t1 u1 a d o,4.740477
a k t1 u1 a1 l1,19.668764
a k t1 u1 a1 l e s,3.583999
a k t u a l i d1 a1 d1,3.707213
a k t u a l i s a s1 i1 o1 n1,2.215681
a k t u a l i s1 a1 ɾ1,1.242943
a k t u a l m1 e1 n1 t e,12.005749
a k1 u1 a m o s,2.922537
a k t1 u1 a n,4.301664
a k t1 u1 a1 n1 d o,17.323384
a k t1 u1 a ɾ,43.602443
a k t u a1 ɾ a,1.130538
a k t1 u1 a s,7.202585
a k t1 u1 a s t e,1.35751
a k t1 u1 e,2.384289
a k t1 u1 e,3.039266
a k t1 u1 e m o s,1.041911
a k t1 u1 e n,1.588805
a k t1 u1 e s,2.299985
a k t1 u1 o,4.193582
a k t1 u1 o,2.615585
a k1 u1 a1 ɾ i o,3.772062
a k1 u1 a1 t i k o,1.928183
a k1 u1 d a,1.59529
a k1 u1 d e,1.811454
a k1 u1 d e n,1.098113
a k u d1 i1 d o,1.487208
a k u d1 i1 o1,1.828748
a k u d1 i1 ɾ1,5.334928
a k1 u1 e1 ɾ1 d a,12.340803
a k1 u1 e1 ɾ1 d a n,2.54425
a k1 u1 e1 ɾ1 d a s,48.118109
a k1 u1 e1 ɾ1 d a t e,9.746835
a k1 u1 e1 ɾ1 d e,1.426682
a k1 u1 e1 ɾ1 d e n s e,1.070012
a k1 u1 e1 ɾ1 d e s,1.195387
a k1 u1 e1 ɾ1 d e s e,1.402904
a k1 u1 e1 ɾ1 d o,762.084066
a k1 u1 e1 ɾ1 d o s,2.922537
a k1 u1 e1 s1 t a,4.716699
a k1 u1 e1 s1 t a n,1.266721
a k1 u1 e1 s1 t a s,4.62591
a k1 u1 e1 s1 t a t e,11.251337
a k1 u1 e1 s1 t e,1.988709
a k1 u1 e1 s1 t e s,1.541249
a k1 u1 e1 s1 t e s e,1.990871
a k1 u1 e1 s1 t o,3.748284
a k u m u l a s1 i1 o1 n1,1.139184
a k u m u l1 a1 d o,1.217003
a k u m u l1 a1 n1 d o,1.353187
a k u m u l1 a1 ɾ1,1.08082
a k1 u1 s a,7.440365
a k u s a s1 i1 o1 n1,12.083568
a k u s a s1 i1 o1 n e s,8.683308
a k u s1 a1 d a,4.716699
a k u s1 a1 d o,24.757264
a k u s1 a1 d o s,5.155512
a k1 u1 s a n,3.49321
a k u s1 a1 n1 d o,3.666142
a k u s1 a1 ɾ1,4.755608
a k u s1 a1 ɾ1 l o,2.931184
a k u s1 a1 ɾ1 m e,4.582677
a k u s1 a1 ɾ o n,1.958446
a k u s1 a1 ɾ1 t e,1.837394
a k1 u1 s a s,1.60826
a k1 u1 s e,1.048395
a k1 u1 s o,2.04275
a k u s1 o1,2.85985
a k1 u1 s1 t i k a,1.141346
a d1 a1 n1,4.956641
a d1 a1 p1 t a,1.061365
a d a p t a s1 i1 o1 n1,2.103276
a d a p t1 a1 d o,1.686079
a d a p t1 a1 ɾ1,1.033264
a d a p t1 a1 ɾ1 m e,1.655816
a d a p t1 a1 ɾ1 s e,6.253625
a d a p t1 a1 ɾ1 t e,1.392096
a d e k1 u1 a1 d a,12.19165
a d e k u a d a m1 e1 n1 t e,3.257592
a d e k1 u1 a1 d a s,2.336733
a d e k1 u1 a1 d o,20.53342
a d e k1 u1 a1 d o s,2.181095
a d e l1 a1 n1 t a,1.87198
a d e l a n t1 a1 d o,9.908958
a d e l a n t1 a1 n1 d o,1.091628
a d e l a n t1 a1 ɾ1,2.213519
a d e l a n t1 a1 ɾ1 m e,1.60826
a d e l a n t1 a1 ɾ1 n o s,1.374803
a d e l a n t1 a1 ɾ1 s e,1.400743
a d e l1 a1 n1 t a t e,2.862012
a d e l1 a1 n1 t e,280.1745
a d e l1 a1 n1 t e n s e,1.11973
a d e l1 a1 n1 t o,5.216038
a d e l a n t1 o1,1.768222
a d e m1 a1 s1,166.997508
a d1 e1 n1 t ɾ o,98.962047
a d e ɾ1 e1 s o,1.000839
a d e s1 i1 b a,2.440492
a d i k s1 i1 o1 n1,5.14038
a d i s i o n1 a1 l1,4.893953
a d i s i o n1 a1 l e s,3.309471
a d1 i1 k1 t a,4.128733
a d1 i1 k1 t o,10.066758
a d1 i1 k1 t o s,4.096308
a d i e s t ɾ a m1 i1 e1 n1 t o,1.035426
a d i n e ɾ1 a1 d o,1.020294
a d1 i1 o1 s1,344.152563
a d i b1 i1 n a,24.960459
a d i b i n1 a1 d o,3.153833
a d i b i n1 a1 n1 d o,1.294822
a d i b i n1 a1 n1 s a,1.260236
a d i b i n1 a1 n1 s a s,1.314277
a d i b i n1 a1 ɾ1,19.184556
a d i b i n1 a1 ɾ1 l o,3.104115
a d i b1 i1 n a s,1.878465
a d i b i n1 a1 s1 t e,1.381288
a d i b1 i1 n e,3.478079
a d i b i n1 e1,1.0246170000000001
a d i b1 i1 n e n,3.363512
a d i b1 i1 n o,4.327604
a d x1 u1 n1 t o,3.970933
a d m i n1 i1 s1 t ɾ a,1.208357
a d m i n i s t ɾ a s1 i1 o1 n1,13.767486
a d m i n i s t ɾ a d1 o1 ɾ1,6.850238
a d m i n i s t1 ɾ1 a1 ɾ1,2.142185
a d m i n i s t ɾ a t1 i1 b a,1.095952
a d m i n i s t ɾ a t1 i1 b o,1.865495
a d m1 i1 ɾ a,2.941992
a d m i ɾ1 a1 b a,2.371319
a d m i ɾ1 a1 b l e,5.814812
a d m i ɾ a s1 i1 o1 n1,4.184935
a d m i ɾ1 a1 d o,2.133539
a d m i ɾ a d1 o1 ɾ1,7.317152
a d m i ɾ a d1 o1 ɾ a,2.405905
a d m i ɾ a d1 o1 ɾ e s,4.109278
a d m1 i1 ɾ a n,1.130538
a d m i ɾ1 a1 n1 d o,1.294822
a d m i ɾ1 a1 ɾ1,2.840395
a d m1 i1 ɾ o,10.86008
a d m i s1 i1 o1 n1,3.359189
a d m i s1 i1 o1 n e s,1.121891
a d m1 i1 t a,1.686079
a d m1 i1 t a l o,1.232135
a d m1 i1 t e,7.105311
a d m1 i1 t e l o,9.669016
a d m1 i1 t e n,2.021134
a d m1 i1 t e s,2.656656
a d m i t1 i1 d o,2.929022
a d m i t1 i1 o1,3.220844
a d m i t1 i1 ɾ1,21.525612
a d m i t1 i1 ɾ1 l o,15.85563
a d m1 i1 t o,12.416461
a1 d1 n1,31.097355
a d o l e s s1 e1 n1 s i a,2.235136
a d o l e s s1 e1 n1 t e,14.619172
a d o l e s s1 e1 n1 t e s,9.965161
a d1 o1 l1 f o,1.091628
a d1 o1 n1 d e,30.734199
a d1 o1 n1 d e,161.612863
a d o p s1 i1 o1 n1,5.974773
a d o p t1 a1 d a,1.679594
a d o p t1 a1 d o,3.977418
a d o p t1 a1 ɾ1,5.012843
a d o p t1 a1 ɾ o n,1.057042
a d o p t1 i1 b a,1.506663
a d o p t1 i1 b o,1.973577
a d o p t1 i1 b o s,1.666625
a d o p t1 o1,1.733635
a d1 o1 ɾ a,9.889504
a d o ɾ1 a1 b a,5.019328
a d o ɾ1 a1 b a n,1.180256
a d o ɾ1 a1 b l e,24.657829
a d o ɾ1 a1 b l e s,3.832588
a d o ɾ a s1 i1 o1 n1,1.681756
a d o ɾ1 a1 d a,1.802808
a d o ɾ1 a1 d o,1.820101
a d o ɾ1 a1 m o s,1.614745
a d1 o1 ɾ a n,6.584356
a d o ɾ1 a1 ɾ1,2.55722
a d1 o1 ɾ a s,1.64717
a d1 o1 ɾ1 n o,1.878465
a d1 o1 ɾ1 n o s,2.578837
a d1 o1 ɾ o,25.096642
a d k1 i1 e1 ɾ e,1.10676
a d k i ɾ1 i1 d o,2.382127
